uid,entity_type,channel,registrar,callsign,fccid,serial_num,rcamsl_meters,rcagl_meters,rchaat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_latitude,parent_longitude,registrant,event_start,event_end,event_duration_secs,event_rrule
140524SPBR0000001,LP_AUX,49;29;25;38;46;2;48;5;30;42;24;35;36;51;6;31;16;27,SPBR,WQRB615,,,,,,MULTI_POINT,,,,,,42.326575 -83.050283,,,,"Amazing Audio Inc.|Jeffrey M Jones|3400 Tessmer Road\nAnn Arbor, MI 48103\nUS|jeffmjones@mac.com|(734) 761-1920",2014/05/28-11:00:00.000,2014/06/05-18:00:00.000,,
130818TELC0000003,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,35.231330 -80.846100; 35.231330 -80.859300; 35.220470 -80.859300; 35.220470 -80.846100 | 41.867730 -87.609450; 41.867730 -87.623930; 41.856870 -87.623930; 41.856870 -87.609450 | 39.100830 -84.509100; 39.100830 -84.522990; 39.089980 -84.522990; 39.089980 -84.509100 | 41.511380 -81.692240; 41.511380 -81.706630; 41.500520 -81.706630; 41.500520 -81.692240,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000003,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,35.231330 -80.846100; 35.231330 -80.859300; 35.220470 -80.859300; 35.220470 -80.846100 | 41.867730 -87.609450; 41.867730 -87.623930; 41.856870 -87.623930; 41.856870 -87.609450 | 39.100830 -84.509100; 39.100830 -84.522990; 39.089980 -84.522990; 39.089980 -84.509100 | 41.511380 -81.692240; 41.511380 -81.706630; 41.500520 -81.706630; 41.500520 -81.692240,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000003,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,35.231330 -80.846100; 35.231330 -80.859300; 35.220470 -80.859300; 35.220470 -80.846100 | 41.867730 -87.609450; 41.867730 -87.623930; 41.856870 -87.623930; 41.856870 -87.609450 | 39.100830 -84.509100; 39.100830 -84.522990; 39.089980 -84.522990; 39.089980 -84.509100 | 41.511380 -81.692240; 41.511380 -81.706630; 41.500520 -81.706630; 41.500520 -81.692240,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130507SPBR0000001,LP_AUX,15;14,SPBR,WVVA,,,,,,MULTI_POINT,,,,,,37.777892 -81.188175; 37.785778 -80.308039; 37.128408 -81.485678; 37.846275 -81.197536; 37.250733 -81.244003; 37.358094 -81.105725; 37.127653 -81.522628; 37.776467 -81.187028; 37.362525 -81.100781; 37.297261 -81.167892; 37.779364 -81.163289; 37.777267 -80.462675; 37.600597 -81.122683; 37.249128 -81.217872; 37.247853 -81.247792; 37.288058 -81.258211; 37.729444 -80.989167,,,,"WVVA Television Inc.|Danny Via|3052 Big Laurel Highway\nBluefield, WV 24701\nUS|dvia@wvva.com|304-324-0667",2013/11/04-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150101T050000Z;INTERVAL=1;WKST=SU
120222SPBR0000001,LP_AUX,21;24;42;30;26;35;41;38;36;39,SPBR,WQNG257,,,,,,MULTI_POINT,,,,,,36.112017 -79.947939; 36.136871 -80.273856; 35.884163 -80.083405; 36.498541 -80.607658; 35.825257 -80.254811; 36.095165 -79.437263; 36.282619 -80.358864; 36.070908 -79.792801; 36.060909 -79.824801; 35.824729 -80.252478; 35.960079 -79.993134; 36.135864 -80.658491; 36.072360 -79.772160; 36.090675 -79.789238; 36.387676 -79.746878; 35.997997 -79.919373; 36.103844 -80.248253; 36.362614 -79.665337; 36.089552 -80.271348; 36.020397 -80.383209; 36.118248 -80.072510; 36.137883 -80.229869; 36.123062 -80.262627; 36.042061 -79.840660; 36.066946 -79.402103,,,,"WXII Hearst Television Inc.|John Norvell|700 Coliseum Drive\nWinston-Salem, NC 27106\nUS||336-721-9944",2014/02/06-09:00:00.000,,72000,FREQ=DAILY;UNTIL=20150207T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000003,LP_AUX,9;8;28;2;50;17;27;49;21;16;46;36;13;41;7;6;26;24;44;22;30;40;39;23;5;45;34;42,SPBR,WQUB973,,,,,,MULTI_POINT,,,,,,36.057940 -79.830350,,,,"RADIANT LIFE MINISTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000003,LP_AUX,9;8;28;2;50;17;27;49;21;16;46;36;13;41;7;6;26;24;44;22;30;40;39;23;5;45;34;42,SPBR,WQUB973,,,,,,MULTI_POINT,,,,,,36.057940 -79.830350,,,,"RADIANT LIFE MINISTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000003,LP_AUX,9;8;28;2;50;17;27;49;21;16;46;36;13;41;7;6;26;24;44;22;30;40;39;23;5;45;34;42,SPBR,WQUB973,,,,,,MULTI_POINT,,,,,,36.057940 -79.830350,,,,"RADIANT LIFE MINISTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
130523SPBR0000001,LP_AUX,31;27;24;34;23;26;29;32;30;22,SPBR,wyff,,,,,,MULTI_POINT,,,,,,34.866000 -82.405722,,,,"WYFF|James Myers|505 Rutherford St\nGreenville, SC 29609\nUS|jimmyers@hearst.com|864-242-4404",2013/11/04-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T023000Z;INTERVAL=1;WKST=SU
130523SPBR0000001,LP_AUX,31;27;24;34;23;26;29;32;30;22,SPBR,wyff,,,,,,MULTI_POINT,,,,,,34.866000 -82.405722,,,,"WYFF|James Myers|505 Rutherford St\nGreenville, SC 29609\nUS|jimmyers@hearst.com|864-242-4404",2014/03/10-03:00:00.000,,84600,FREQ=DAILY;UNTIL=20140524T030000Z;INTERVAL=1;WKST=SU
140304SPBR0000001,LP_AUX,22;23,SPBR,WYFF,,,,,,MULTI_POINT,,,,,,34.866000 -82.405722,,,,"WYFF-TV|Jim Myers|505 Rutherdford Street\nGreenville, SC 29609\nUS|jimmyers@hearst.com|864-242-4404",2014/03/04-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
140304SPBR0000001,LP_AUX,22;23,SPBR,WYFF,,,,,,MULTI_POINT,,,,,,34.866000 -82.405722,,,,"WYFF-TV|Jim Myers|505 Rutherdford Street\nGreenville, SC 29609\nUS|jimmyers@hearst.com|864-242-4404",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140304SPBR0000001,LP_AUX,22;23,SPBR,WYFF,,,,,,MULTI_POINT,,,,,,34.866000 -82.405722,,,,"WYFF-TV|Jim Myers|505 Rutherdford Street\nGreenville, SC 29609\nUS|jimmyers@hearst.com|864-242-4404",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150304T050000Z;INTERVAL=1;WKST=SU
130818TELC0000006,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,25.963360 -80.232830; 25.963360 -80.244820; 25.952510 -80.244820; 25.952510 -80.232830 | 44.979130 -93.249710; 44.979130 -93.264950; 44.968270 -93.264950; 44.968270 -93.249710 | 42.096330 -71.257070; 42.096330 -71.271600; 42.085470 -71.271600; 42.085470 -71.257070 | 29.956940 -90.074860; 29.956940 -90.087300; 29.946080 -90.087300; 29.946080 -90.074860,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000006,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,25.963360 -80.232830; 25.963360 -80.244820; 25.952510 -80.244820; 25.952510 -80.232830 | 44.979130 -93.249710; 44.979130 -93.264950; 44.968270 -93.264950; 44.968270 -93.249710 | 42.096330 -71.257070; 42.096330 -71.271600; 42.085470 -71.271600; 42.085470 -71.257070 | 29.956940 -90.074860; 29.956940 -90.087300; 29.946080 -90.087300; 29.946080 -90.074860,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000006,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,25.963360 -80.232830; 25.963360 -80.244820; 25.952510 -80.244820; 25.952510 -80.232830 | 44.979130 -93.249710; 44.979130 -93.264950; 44.968270 -93.264950; 44.968270 -93.249710 | 42.096330 -71.257070; 42.096330 -71.271600; 42.085470 -71.271600; 42.085470 -71.257070 | 29.956940 -90.074860; 29.956940 -90.087300; 29.946080 -90.087300; 29.946080 -90.074860,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130604TELC0000001,LP_AUX,25;26;27,TELC,WRCB,,,,,,MULTI_POINT,,,,,,35.043390 -85.369190,,,,FCC|Alan Stillwell|||,2013/06/05-15:00:00.000,2013/06/05-22:00:00.000,,
130325SPBR0000001,LP_AUX,38;45;46;40;43;39;41;44;42,SPBR,WSMV-TV,,,,,,MULTI_POINT,,,,,,36.141098 -86.862996,,,,"MEREDITH CORPORATION|Douglas Smith|5700 Knob Road\nNashville, TN 37209\nUS|dsmith1@wsmv.com|615-353-2281",2014/04/09-05:30:00.000,,84600,FREQ=DAILY;UNTIL=20150409T050000Z;INTERVAL=1;WKST=SU
140523SPBR0000001,LP_AUX,48;43;24;32;22;35;51;46;49;45;41;50;47;39;29;17;18;28;30,SPBR,wqqs429,,,,,,MULTI_POINT,,,,,,36.166538 -86.771295,,,,"Clean Wireless Audio LLC|Jason Glass|8217 Cedar Grove Rd.\nCross Plains, TN 37049\nUS|jglass@cleanwirelessaudio.com|615-654-6199",2014/06/03-11:00:00.000,,64800,"FREQ=DAILY;UNTIL=20140610T040000Z;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA,SU;WKST=SU"
140310KEYB5660445,LP_AUX,14;18;20;35;36;39;40;41;42;44;45;46;48,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,38.205640 -85.770693,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/05/05-03:59:00.000,2014/05/05-04:59:00.000,,
130308SPBR0000006,LP_AUX,10;7,SPBR,BLP00932,,,,,,MULTI_POINT,,,,,,38.263393 -85.710236,,,,"WLKY Hearst Television, Inc.|William E. Greep|1918 Mellwood Ave.\nLouisville, KY 40206\nUS|bgreep@hearst.com|502-891-4890",2014/03/07-07:00:00.000,,84600,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
130308SPBR0000005,LP_AUX,48;38;39;49;43;42;51;41;50;46;45;44;47;40,SPBR,BLP01167,,,,,,MULTI_POINT,,,,,,38.205670 -85.770682; 38.205524 -85.756713; 38.255429 -85.745707; 38.256406 -85.756587; 38.188161 -84.875453; 38.258103 -85.759637; 38.048592 -84.500320; 38.254860 -85.766405; 38.365162 -85.743622; 38.249489 -85.650344; 38.254860 -85.766403; 38.192760 -85.740810; 38.254860 -85.766405; 38.022720 -84.508957; 38.254860 -85.766405; 38.188139 -85.745518; 38.477320 -85.707299; 38.254002 -85.704185; 38.254266 -85.760912; 38.254212 -85.760482; 38.319360 -85.906830; 38.254417 -85.762143; 38.263139 -85.710250; 38.048592 -84.500320; 38.254860 -85.766403,,,,"WLKY Hearst Television, Inc. |William E. Greep|1918 Mellwood Ave. \nLouisville, KY 40206\nUS|bgreep@hearst.com|502-891-4890",2014/03/07-07:00:00.000,,84600,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000001,LP_AUX,20;5;42;36;47;39;30;31;50;33;28;24;40;51;23;29;41;35;6;46;2;44;21;27;48;25;43;38;45;26;19,SPBR,WQUB969,,,,,,MULTI_POINT,,,,,,37.765390 -88.933590; 37.623410 -88.971620,,,,"TRI-STATE CHRISTIAN TV|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000001,LP_AUX,20;5;42;36;47;39;30;31;50;33;28;24;40;51;23;29;41;35;6;46;2;44;21;27;48;25;43;38;45;26;19,SPBR,WQUB969,,,,,,MULTI_POINT,,,,,,37.765390 -88.933590; 37.623410 -88.971620,,,,"TRI-STATE CHRISTIAN TV|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-13:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T060000Z;INTERVAL=1;WKST=SU
140610SPBR0000001,LP_AUX,20;5;42;36;47;39;30;31;50;33;28;24;40;51;23;29;41;35;6;46;2;44;21;27;48;25;43;38;45;26;19,SPBR,WQUB969,,,,,,MULTI_POINT,,,,,,37.765390 -88.933590; 37.623410 -88.971620,,,,"TRI-STATE CHRISTIAN TV|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T050000Z;INTERVAL=1;WKST=SU
131023SPBR0000001,LP_AUX,50;28;36;45;40;30;39;35;38;51;22;2,SPBR,BLP00873,,,,,,MULTI_POINT,,,,,,36.141909 -86.741698; 35.615072 -87.035283; 35.199802 -87.030841; 35.614517 -88.813947; 36.509212 -86.884998; 36.990320 -86.443602; 35.152027 -86.570551; 36.529771 -87.359453; 36.865601 -87.488619; 35.483406 -86.460272; 36.141909 -86.741698; 35.925064 -86.868890; 36.208110 -86.291102; 35.845621 -86.390270,,,,"Young Broadcasting of Nashville, LLC|David Parker|441 Murfreesboro Rd\nNashville, TN 37210\nUS|dparker@wkrn.com|615-369-7280",2013/11/04-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
131023SPBR0000001,LP_AUX,50;28;36;45;40;30;39;35;38;51;22;2,SPBR,BLP00873,,,,,,MULTI_POINT,,,,,,36.141909 -86.741698; 35.615072 -87.035283; 35.199802 -87.030841; 35.614517 -88.813947; 36.509212 -86.884998; 36.990320 -86.443602; 35.152027 -86.570551; 36.529771 -87.359453; 36.865601 -87.488619; 35.483406 -86.460272; 36.141909 -86.741698; 35.925064 -86.868890; 36.208110 -86.291102; 35.845621 -86.390270,,,,"Young Broadcasting of Nashville, LLC|David Parker|441 Murfreesboro Rd\nNashville, TN 37210\nUS|dparker@wkrn.com|615-369-7280",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141024T040000Z;INTERVAL=1;WKST=SU
131023SPBR0000002,LP_AUX,30;35;39;40;2;45;28;22;51;50;38;36,SPBR,BLP01197,,,,,,MULTI_POINT,,,,,,36.208110 -86.291102; 36.990320 -86.443602; 35.152027 -86.570551; 36.529771 -87.359453; 35.614517 -88.813947; 36.166667 -86.783333; 35.925064 -86.868890; 35.845621 -86.390270; 35.483406 -86.460272; 35.199802 -87.030841; 35.615072 -87.035283; 36.865601 -87.488619; 36.509212 -86.884998,,,,"Young Broadcasting of Nashville LLC|David Parker|441 Murfreesboro Rd\nNashville, TN 37210\nUS|dparker@wkrn.com|615-369-7280",2013/11/04-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
131023SPBR0000002,LP_AUX,30;35;39;40;2;45;28;22;51;50;38;36,SPBR,BLP01197,,,,,,MULTI_POINT,,,,,,36.208110 -86.291102; 36.990320 -86.443602; 35.152027 -86.570551; 36.529771 -87.359453; 35.614517 -88.813947; 36.166667 -86.783333; 35.925064 -86.868890; 35.845621 -86.390270; 35.483406 -86.460272; 35.199802 -87.030841; 35.615072 -87.035283; 36.865601 -87.488619; 36.509212 -86.884998,,,,"Young Broadcasting of Nashville LLC|David Parker|441 Murfreesboro Rd\nNashville, TN 37210\nUS|dparker@wkrn.com|615-369-7280",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141024T050000Z;INTERVAL=1;WKST=SU
130818TELC0000005,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,29.690570 -95.404580; 29.690570 -95.416990; 29.679710 -95.416990; 29.679710 -95.404580 | 39.766460 -86.157210; 39.766460 -86.171230; 39.755600 -86.171230; 39.755600 -86.157210 | 30.329350 -81.631180; 30.329350 -81.643660; 30.318500 -81.643660; 30.318500 -81.631180 | 39.054310 -94.476900; 39.054310 -94.490780; 39.043460 -94.490780; 39.043460 -94.476900,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000005,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,29.690570 -95.404580; 29.690570 -95.416990; 29.679710 -95.416990; 29.679710 -95.404580 | 39.766460 -86.157210; 39.766460 -86.171230; 39.755600 -86.171230; 39.755600 -86.157210 | 30.329350 -81.631180; 30.329350 -81.643660; 30.318500 -81.643660; 30.318500 -81.631180 | 39.054310 -94.476900; 39.054310 -94.490780; 39.043460 -94.490780; 39.043460 -94.476900,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000005,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,29.690570 -95.404580; 29.690570 -95.416990; 29.679710 -95.416990; 29.679710 -95.404580 | 39.766460 -86.157210; 39.766460 -86.171230; 39.755600 -86.171230; 39.755600 -86.157210 | 30.329350 -81.631180; 30.329350 -81.643660; 30.318500 -81.643660; 30.318500 -81.631180 | 39.054310 -94.476900; 39.054310 -94.490780; 39.043460 -94.490780; 39.043460 -94.476900,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130916SPBR0000002,LP_AUX,24;32;20;39;14;21;22;23;41;44;26;48;42;38;35;51;15;45;29;27;49;16;43;31;47;34,SPBR,WUOA,,,,,,MULTI_QUAD,,,,,,33.203611 -87.532222; 33.219722 -87.533333; 33.218333 -87.550833; 33.206389 -87.551944,,,,"The University of Alabama|Richard E. Ranson|920 Paul W. Bryant Drive\nTuscaloosa, AL 35487\nUS|rranson@ua.edu|205-348-8631",2013/11/04-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
130916SPBR0000002,LP_AUX,24;32;20;39;14;21;22;23;41;44;26;48;42;38;35;51;15;45;29;27;49;16;43;31;47;34,SPBR,WUOA,,,,,,MULTI_QUAD,,,,,,33.203611 -87.532222; 33.219722 -87.533333; 33.218333 -87.550833; 33.206389 -87.551944,,,,"The University of Alabama|Richard E. Ranson|920 Paul W. Bryant Drive\nTuscaloosa, AL 35487\nUS|rranson@ua.edu|205-348-8631",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140918T050000Z;INTERVAL=1;WKST=SU
140103KEYB7289666,LP_AUX,16;17;36;39,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,27.945183 -82.461131,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/01/03-05:00:00.000,2014/01/11-04:59:59.000,,
140303SPBR0000002,LP_AUX,27;39;22;33;36;30;41;51;50;35;23;48,SPBR,WQLZ392,,,,,,MULTI_POINT,,,,,,27.995278 -82.373972,,,,"Hearst Properties Inc.|Gary Blais|7201 E. Hillsborough Ave.\nTampa, FL 33610\nUS|gblais@hearst.com|813 626-3232",2014/03/03-09:00:00.000,,79200,FREQ=DAILY;UNTIL=20140309T070000Z;INTERVAL=1;WKST=SU
140303SPBR0000002,LP_AUX,27;39;22;33;36;30;41;51;50;35;23;48,SPBR,WQLZ392,,,,,,MULTI_POINT,,,,,,27.995278 -82.373972,,,,"Hearst Properties Inc.|Gary Blais|7201 E. Hillsborough Ave.\nTampa, FL 33610\nUS|gblais@hearst.com|813 626-3232",2014/03/09-08:00:00.000,,79200,FREQ=DAILY;UNTIL=20141102T070000Z;INTERVAL=1;WKST=SU
140303SPBR0000002,LP_AUX,27;39;22;33;36;30;41;51;50;35;23;48,SPBR,WQLZ392,,,,,,MULTI_POINT,,,,,,27.995278 -82.373972,,,,"Hearst Properties Inc.|Gary Blais|7201 E. Hillsborough Ave.\nTampa, FL 33610\nUS|gblais@hearst.com|813 626-3232",2014/11/02-09:00:00.000,,79200,FREQ=DAILY;UNTIL=20150303T050000Z;INTERVAL=1;WKST=SU
140504SPBR0000001,LP_AUX,49;48,SPBR,WQQM689,,,,,,MULTI_POINT,,,,,,25.470187 -80.485201; 24.914967 -80.636220,,,,"MARK WEBER SOUND SPECIALIST INC.|MARK WEBER|15410 SW 78 CT.\nMIAMI, FL 33157\nUS|webersound@gmail.com|305-378-9378",2014/05/12-09:00:00.000,,84600,"FREQ=DAILY;UNTIL=20141101T040000Z;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR,SA;WKST=SU"
140303SPBR0000003,LP_AUX,24;43;39;45;29;41,SPBR,WQRB615,,,,,,MULTI_POINT,,,,,,26.341400 -80.078407,,,,"Amazing Audio Inc.|Jeffrey M Jones|3400 Tessmer Road\nAnn Arbor, MI 48103\nUS|jeff@amazingaudio.com|(734) 761-1920",2014/03/10-12:00:00.000,2014/03/17-03:30:00.000,,
130425SPBR0000014,LP_AUX,12;43;50;9;40;8;13;7;42;45;38;10;41;47;39;51;46;49;11;44;48,SPBR,WQME900,,,,,,MULTI_POINT,,,,,,27.373203 -80.482264; 27.274219 -80.342711; 26.837833 -80.095917; 26.797839 -80.136742; 26.784092 -80.065022; 26.528892 -80.063803; 26.351856 -80.089206; 26.683056 -80.095556; 26.576456 -80.055208; 25.754511 -80.383694; 26.715133 -80.054542; 26.676414 -80.111750; 26.461089 -80.073778; 26.683544 -80.189083; 26.464339 -80.074678,,,,"WPBF TV|Joe Miltner|3970 RCA blvd suite 7007\npalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616942525",2013/11/04-05:30:00.000,,84600,FREQ=DAILY;UNTIL=20140310T040000Z;INTERVAL=1;WKST=SU
130425SPBR0000014,LP_AUX,12;43;50;9;40;8;13;7;42;45;38;10;41;47;39;51;46;49;11;44;48,SPBR,WQME900,,,,,,MULTI_POINT,,,,,,27.373203 -80.482264; 27.274219 -80.342711; 26.837833 -80.095917; 26.797839 -80.136742; 26.784092 -80.065022; 26.528892 -80.063803; 26.351856 -80.089206; 26.683056 -80.095556; 26.576456 -80.055208; 25.754511 -80.383694; 26.715133 -80.054542; 26.676414 -80.111750; 26.461089 -80.073778; 26.683544 -80.189083; 26.464339 -80.074678,,,,"WPBF TV|Joe Miltner|3970 RCA blvd suite 7007\npalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616942525",2014/03/10-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20140425T040000Z;INTERVAL=1;WKST=SU
140313SPBR0000002,LP_AUX,33;26;29,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,26.528892 -80.063803; 25.754511 -80.383694; 27.373203 -80.482264; 26.576456 -80.055208; 26.464339 -80.074678; 26.351856 -80.089206; 26.683056 -80.095556; 27.274219 -80.342711; 26.676414 -80.111750; 26.784092 -80.065022; 26.837833 -80.095917; 26.715133 -80.054542; 26.797839 -80.136742; 26.683544 -80.189083; 26.461089 -80.076556,,,,"WPBF TV|Joe Miltner|3970 RCA boulevard suite 7007\nPalm Beach Gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/03/13-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20141103T050000Z;INTERVAL=1;WKST=SU
